id,nombre,semestre,promedio,ingresos,opinion_campus,trabaja,distancia_universidad,edad,tipo_vivienda,horas_estudio,desertor
IDMHT6043,María Teresa Julio César Urrutia,6,83,29157.0,1,False,6.0,22,Propia,6,0
IDJLI5241,Dr. Aurora Crespo,10,99,24463.0,8,True,,19,Alquiler,29,0
IDIWJ8779,Lic. Ángela Luna,3,69,27491.0,10,False,6.0,19,Propia,21,0
IDCDU7919,Lic. Verónica Villa,6,61,,3,True,5.0,23,Propia,18,1
IDMVX7201,Lilia Mónica González Corrales,6,99,18553.0,1,True,1.0,17,Alquiler,21,0
IDCAY7002,Dr. Benito Lerma,2,65,8300.0,7,False,1.0,22,Alquiler,16,1
IDFPJ8048,Ing. Alma Montero,7,77,,9,False,9.0,17,Propia,11,0
IDENJ2130,Lorenzo Ulibarri Granado,2,76,32643.0,10,True,,19,Alquiler,10,0
IDQHM4209,Indira Dulce Ortiz Carrero,6,97,25541.0,10,False,,20,Propia,3,0
IDAMP0453,Tania Israel Espino Zamora,1,82,18056.0,9,False,,20,Alquiler,26,0
IDXRE7636,Dr. Amalia Páez,3,89,,10,False,6.0,17,Propia,27,0
IDBZG1649,Estefanía Alejandra Vallejo Sierra,2,80,,10,False,12.0,19,Alquiler,18,1
IDIXO5514,Luis Miguel Ocampo,7,69,19725.0,4,True,8.0,17,Propia,12,0
IDBZD5446,Florencia Sandra Montañez,4,72,11747.0,10,True,6.0,20,Alquiler,14,0
IDKYF8735,Héctor Cornelio Perales,8,71,13950.0,10,True,4.0,17,Propia,4,0
IDCRB5869,Clara Valverde Orellana,6,68,,10,False,,18,Alquiler,10,0
IDCQC0741,Sofía Jaqueline Esparza Mota,10,63,19956.0,2,False,1.0,21,Alquiler,25,1
IDFMI2672,Jesús Sánchez Burgos,4,98,8300.0,8,False,4.0,25,Alquiler,7,0
IDRSL3150,Norma Cortez Sierra,5,83,9552.0,6,True,,17,Alquiler,16,0
IDSLX8963,María Eugenia Arenas,9,93,28876.0,10,False,1.0,21,Alquiler,26,0
IDMKY0503,Perla Aragón,7,98,,8,True,1.0,17,Propia,9,0
IDUYZ1585,Leonel Soledad Bueno Orellana,10,100,28212.0,10,False,8.0,25,Alquiler,30,0
IDDNF1076,Mauricio Valentín Cornejo,9,64,8300.0,9,False,1.0,17,Alquiler,3,0
IDGOJ7774,Juan Eva Zamudio Narváez,7,74,20170.0,7,False,,21,Propia,2,0
IDYAO2200,Alejandro Pérez Malave,1,63,19890.0,3,False,1.0,23,Propia,25,1
IDDND0277,Abraham Ana María Venegas,8,98,21182.0,10,True,,17,Alquiler,6,0
IDPYY4450,María Cristina Eugenio Godínez,4,67,29999.0,5,False,,17,Alquiler,10,0
IDFPC6481,Francisca Zamora,3,83,18483.0,8,False,3.0,28,Alquiler,4,0
IDVYJ7342,Ing. Citlali Pérez,7,87,12611.0,3,False,3.0,26,Propia,4,1
IDEUK7304,Daniela Cisneros Mendoza,3,86,21143.0,10,False,1.0,17,Alquiler,10,0
IDZJA1017,Guadalupe Mateo Carrero,8,60,31613.0,8,False,13.0,17,Propia,10,0
IDDZS2774,Pablo Zavala,6,93,8894.0,10,True,1.0,23,Propia,13,0
IDMXS4875,Sr(a). Javier Angulo,5,76,11045.0,6,False,12.0,17,Propia,6,0
IDCLQ1484,Octavio Aurelio Partida,4,96,,4,False,1.0,21,Alquiler,7,0
IDDZL2077,Sr(a). Rodolfo Roque,8,97,8300.0,1,False,2.0,19,Alquiler,28,1
IDBDH9183,Yolanda Wendolin Reynoso Madrid,8,85,36921.0,5,False,1.0,24,Alquiler,27,0
IDSMQ2123,Yeni Marisol Salas Carvajal,1,83,25484.0,10,False,1.0,21,Alquiler,26,0
IDSBA9605,Miguel Ángel Nicolás Chávez Zepeda,9,98,23738.0,10,False,1.0,19,Propia,5,0
IDSVZ7640,Marco Antonio Matos Jaramillo,5,80,8300.0,10,False,,22,Alquiler,15,0
IDKGR3483,Mayte Arreola,4,89,16616.0,1,False,,17,Propia,30,0
IDGVM6441,Juana Terrazas,6,72,,9,False,1.0,18,Alquiler,8,0
IDSHN9782,Carlota Camarillo Rivas,6,96,23289.0,4,False,1.0,24,Propia,10,0
IDHGG7518,Jaqueline María Teresa Maldonado,2,62,,9,False,1.0,17,Alquiler,12,1
IDLVD2014,José Emilio Alemán,8,91,17087.0,8,False,9.0,17,Alquiler,17,0
IDXNH1148,Sonia Vaca Carbajal,7,94,,10,False,,26,Propia,16,0
IDSTV2491,Cristina Marisela Toro Casárez,1,78,,3,False,1.0,17,Alquiler,30,0
IDTVH2349,Guillermina Vela Echeverría,5,73,27935.0,10,False,7.0,17,Alquiler,1,0
IDHWC5619,Mariana Jacobo Flores Alcaraz,6,81,18937.0,7,False,2.0,25,Propia,4,0
IDWEB3953,Lic. Emiliano Bravo,4,76,16764.0,7,True,4.0,17,Propia,8,0
IDEHG1612,Espartaco Maya Casárez,2,63,,8,False,,29,Propia,27,1
IDBBU4384,Dr. Guillermo Negrete,4,99,8300.0,10,False,1.0,24,Propia,24,0
IDIBU7219,José Carlos Estela Roybal Alarcón,1,78,16621.0,9,True,1.0,20,Alquiler,6,1
IDDTU3751,Lic. Marisela Lemus,7,96,30357.0,9,True,8.0,21,Alquiler,21,0
IDWNV7892,Frida Vicente Gaytán,2,61,25739.0,6,False,1.0,17,Propia,10,0
IDPCN0905,Mtro. Mauricio Jaramillo,2,74,16985.0,10,False,6.0,23,Alquiler,26,0
IDJGN9314,Sr(a). Amalia Fuentes,9,61,8543.0,3,False,12.0,20,Alquiler,18,1
IDVFG1992,Dr. María Elena Orozco,5,70,8300.0,9,False,3.0,17,Propia,13,0
IDQLR9385,Isabel Lucas Santacruz Cedillo,2,82,42764.0,10,False,,22,Propia,5,0
IDDRR9813,Jerónimo Ana María Carbajal León,9,69,8300.0,3,True,8.0,17,Alquiler,12,1
IDQEU6432,Sr(a). Mauricio Ayala,9,62,16764.0,10,True,1.0,22,Alquiler,21,0
IDUWI5290,María Elena Muñoz,1,64,18079.0,10,False,4.0,24,Propia,18,1
IDVZV9841,Elvira Pulido Montalvo,3,62,10542.0,3,True,2.0,17,Propia,8,1
IDIFX7832,Luis Manuel Torres,4,97,29313.0,7,False,9.0,25,Propia,14,0
IDWGP8899,Nelly Rangel,7,72,,10,False,8.0,17,Alquiler,15,0
IDPOV3137,Dr. Karla Bétancourt,10,78,21174.0,9,False,1.0,20,Propia,26,0
IDQKT3898,Margarita Francisco Cardona Gollum,4,99,26302.0,10,True,,17,Propia,5,0
IDUZE1117,Dr. Perla Esparza,2,94,16104.0,6,False,1.0,18,Alquiler,5,0
IDJLN5208,Itzel Gerardo Aguayo Suárez,7,83,8300.0,1,False,,30,Propia,28,1
IDZXW8788,Camilo Torres Correa,6,83,22758.0,10,False,8.0,17,Propia,17,0
IDVMR9215,Martín Teodoro Carbajal,3,76,20531.0,10,False,1.0,17,Propia,13,0
IDZQL0008,Isabela Aragón Corral,6,99,27080.0,6,False,4.0,21,Alquiler,17,1
IDREF4664,Lic. Graciela Alejandro,6,69,13284.0,6,False,,17,Alquiler,11,0
IDNQL1832,Ana Alfonso Villanueva,5,61,20702.0,9,False,11.0,17,Propia,1,0
IDLIW9952,Isabela Sepúlveda Garica,4,82,,7,False,1.0,25,Alquiler,24,0
IDKCT8413,Mayte Camacho,10,65,34836.0,10,False,,28,Propia,13,0
IDCYG9134,Javier Carranza Padrón,1,61,,3,False,4.0,27,Alquiler,26,1
IDLGO4390,Mauricio Lerma,10,80,9801.0,10,False,3.0,17,Alquiler,18,0
IDHLQ1326,Abraham Camila Alva,6,94,19043.0,9,True,1.0,21,Propia,24,0
IDPRD1411,Magdalena Contreras,2,88,20856.0,4,False,3.0,17,Propia,29,0
IDVAI3113,Omar Óliver Vargas Apodaca,3,66,,2,False,1.0,17,Alquiler,28,0
IDUFS6919,Sergio Judith Navarrete Padilla,8,88,30190.0,10,False,7.0,24,Alquiler,6,0
IDGEW9829,Ilse Julio César Villagómez,10,96,17147.0,10,False,,17,Alquiler,13,0
IDTSI0980,Sr(a). Ivonne Guillen,6,82,,9,False,1.0,18,Alquiler,21,0
IDEMF6129,Citlali Victoria Almonte Reséndez,3,92,16629.0,3,False,,24,Propia,22,0
IDHEE6242,Rosario Parra,7,67,23742.0,7,False,,17,Alquiler,20,0
IDCBW5248,Dr. Gilberto Maya,4,71,15085.0,3,False,,25,Propia,28,0
IDELV0295,Nicolás Ceballos,9,69,20116.0,5,False,4.0,21,Propia,11,1
IDYLF0394,Jerónimo Becerra,5,74,30646.0,10,False,1.0,29,Alquiler,19,0
IDLCW6201,Gustavo Cano Estrada,3,83,15205.0,3,False,8.0,20,Alquiler,27,0
IDCZM5646,Jerónimo Camarillo Soliz,2,85,,4,False,1.0,20,Alquiler,20,0
IDOFO4760,Leonardo Mayorga Villalpando,2,98,,7,True,5.0,21,Propia,9,0
IDHIH4577,Dr. Ruby de la Rosa,3,62,21617.0,10,True,1.0,26,Propia,13,0
IDLTT7814,Lorenzo Aranda,2,61,32379.0,7,False,8.0,17,Alquiler,15,0
IDFOG5904,Óliver Mireles,4,65,,4,False,1.0,23,Alquiler,24,0
IDGYM1113,Lucía Hinojosa Soliz,2,80,31370.0,6,False,3.0,23,Alquiler,11,0
IDNVN3930,Evelio Eric Solorio,10,68,19139.0,10,True,5.0,24,Propia,24,0
IDPJE1990,Bernardo Bétancourt Gamez,9,69,24491.0,3,True,1.0,21,Propia,16,0
IDQIH0391,Adán Leal,2,95,37189.0,1,False,1.0,23,Alquiler,17,0
IDXXN6962,Nancy Quintana Rivero,9,62,32472.0,8,False,,17,Propia,5,0
IDHFU8981,Eric Olivas Arevalo,6,100,,5,True,5.0,21,Propia,22,0
IDVBU8958,Raúl Gómez Zepeda,1,83,19055.0,4,True,1.0,17,Propia,30,1
IDXSU6010,Norma Micaela Viera,4,81,10599.0,10,False,6.0,27,Propia,14,0
IDTIC4570,Dr. Ana María Peres,1,73,20103.0,8,False,6.0,17,Alquiler,15,0
IDZFG4109,Luis Manuel Serafín Robledo Parra,6,86,18949.0,10,False,1.0,17,Alquiler,9,0
IDKCI2370,Estefanía Loya,4,92,29392.0,4,False,6.0,25,Alquiler,14,0
IDRUI6366,Ing. Lorena Garay,3,81,,3,False,1.0,22,Propia,10,0
IDFTA9574,Ing. Sara Barraza,3,88,,9,False,6.0,20,Alquiler,26,0
IDUEL4023,Jacinto Anaya,9,78,8300.0,6,False,8.0,26,Alquiler,22,0
IDRLA2554,Mtro. Lourdes Cervantes,6,78,8300.0,10,False,7.0,19,Propia,13,0
IDFJG0715,María del Carmen Martín Verdugo Rosario,9,65,32122.0,9,False,1.0,18,Propia,17,0
IDXTO6034,Guillermina Georgina Sevilla,5,78,8300.0,5,False,,22,Propia,1,0
IDOXQ7651,Mateo Carlos Merino,2,72,14636.0,7,False,5.0,19,Alquiler,14,0
IDDJA4711,Dr. Lorena Ledesma,8,85,,10,True,1.0,23,Alquiler,12,0
IDSYI1133,Mtro. Leticia Rentería,5,81,13140.0,7,False,1.0,22,Propia,7,0
IDBDV3039,Timoteo Ramón Nieves Alejandro,2,80,12468.0,10,False,1.0,18,Alquiler,3,1
IDLMT0454,Cecilia Jaqueline Ornelas,4,95,8300.0,5,False,2.0,18,Alquiler,23,0
IDSVB4060,Leonor Jaime Tórrez Toro,9,61,20669.0,8,False,,17,Propia,21,0
IDVLJ8896,Antonio Alvaro Becerra,4,89,27426.0,5,False,1.0,26,Propia,1,0
IDWPG2088,Omar Balderas,4,86,26024.0,7,True,1.0,18,Alquiler,27,1
IDXZL9756,Guadalupe Anaya Baeza,2,66,30264.0,3,False,,25,Alquiler,30,0
IDGMT0413,Pamela Vargas Llamas,6,79,13356.0,6,True,1.0,20,Propia,24,0
IDTZR2086,Federico Anabel Saldaña Quiñones,2,90,15174.0,6,True,1.0,22,Propia,13,0
IDBBY8909,Javier Ledesma,7,82,8300.0,6,True,11.0,20,Propia,25,1
IDWKO9622,Alma Itzel Duarte Cervantes,3,72,12202.0,9,False,,21,Propia,22,0
IDFYU3361,Miriam Amanda Aragón,3,76,8300.0,6,False,6.0,17,Alquiler,2,0
IDMLF4964,Jacinto Durán Velázquez,5,63,27690.0,9,False,1.0,24,Alquiler,9,0
IDDIC3544,Enrique Benavides Serrato,3,73,22916.0,10,False,2.0,21,Alquiler,18,0
IDBXJ3756,Aurelio Candelaria,2,79,30407.0,6,False,9.0,23,Alquiler,22,0
IDIHR7705,Isabel Gloria Arellano,10,72,20062.0,5,True,,19,Alquiler,26,0
IDFKB7708,Mtro. Ángela Campos,9,62,11240.0,5,False,5.0,17,Propia,4,0
IDLOI4259,Germán Dolores Elizondo,2,85,19870.0,6,True,4.0,18,Propia,16,0
IDRMD4580,Dr. Angélica Arreola,2,85,,8,False,3.0,21,Propia,30,1
IDKYE4314,Reynaldo Ernesto Casares Barajas,8,77,21881.0,10,False,9.0,17,Propia,6,0
IDQPA0003,Sr(a). Victoria Calderón,9,91,18461.0,10,False,9.0,26,Alquiler,20,0
IDEFE6856,Óscar Ángela Armenta,7,73,30259.0,6,True,1.0,17,Alquiler,27,0
IDLCB2681,Guillermina Rosa Farías,3,62,8356.0,10,True,4.0,23,Propia,29,0
IDAOM1595,Rufino Fernando Cadena Padilla,9,60,31322.0,7,False,1.0,23,Alquiler,3,0
IDPGD9979,Antonia Sierra Jimínez,3,85,,4,False,8.0,23,Propia,28,1
IDYXY0928,Lic. Cecilia Solano,5,83,10561.0,10,False,2.0,23,Alquiler,11,0
IDBFY9958,Mtro. Aldonza Lara,9,94,14566.0,3,True,8.0,28,Alquiler,24,0
IDYCY3357,Amador Grijalva,3,73,,7,False,4.0,17,Alquiler,29,0
IDTEM7486,Cristal Julio César Farías Tapia,7,62,24416.0,6,False,,23,Alquiler,5,0
IDRKW8053,Fernando Soria,1,72,21175.0,5,False,,30,Alquiler,1,1
IDPMU2050,Tomás Amanda del Río Ballesteros,4,73,13833.0,10,False,3.0,20,Alquiler,8,0
IDKIP2956,Lourdes Estrada Valdez,4,80,14430.0,6,True,,24,Alquiler,19,0
IDFTS9866,María Elena Rosario Hidalgo,7,85,14848.0,8,False,1.0,26,Propia,4,0
IDFBJ7879,José Luis Conchita Briones,8,62,16470.0,10,True,3.0,23,Propia,9,0
IDESS5478,Mtro. Rodrigo Urbina,1,99,16211.0,10,False,13.0,25,Alquiler,3,1
IDASS0604,Pilar Paz,5,63,,1,False,6.0,20,Propia,30,1
IDQFA0934,Mtro. Delia Rosario,7,95,,10,False,1.0,29,Propia,5,1
IDWRP0430,Dr. Andrea Sarabia,4,60,21834.0,10,False,1.0,21,Propia,28,0
IDEZN5383,Jorge Luis Malave,4,99,,10,False,9.0,19,Propia,16,0
IDNPU6769,Angélica Felipe del Río Chacón,4,92,10096.0,9,False,1.0,22,Propia,8,0
IDJDF4055,Ing. Timoteo Gurule,6,66,25744.0,10,False,2.0,22,Alquiler,6,0
IDPNR3651,Natalia Mario de la O,7,70,,10,False,13.0,20,Alquiler,3,1
IDFDO3339,Sonia Óscar Nieves Paredes,2,86,8300.0,7,False,1.0,17,Alquiler,16,1
IDAJT6413,Judith Salma Salas,5,73,,10,True,9.0,27,Propia,8,0
IDHCB9491,Luisa Armenta,4,81,31909.0,1,False,3.0,27,Propia,13,0
IDEEO5146,Mtro. Luis Limón,3,75,23320.0,3,True,1.0,19,Alquiler,5,0
IDPWD8488,Ing. Humberto Garay,7,71,18703.0,8,False,1.0,19,Propia,6,0
IDJPU3751,Germán Miguel Olivo,6,69,,10,False,1.0,17,Alquiler,27,0
IDYBP3430,Yuridia Piña,7,83,23277.0,7,False,4.0,18,Alquiler,3,0
IDWQJ0903,Dr. Camilo Cabán,5,77,,10,False,8.0,21,Propia,8,0
IDHNE6552,Wendolin Víctor Rosales Lara,6,81,46915.0,7,False,,19,Propia,4,0
IDCSY8912,Linda Vanesa Solorio Padilla,5,68,30987.0,3,False,4.0,24,Propia,25,0
IDSOJ0515,Mónica Rocío Perales Jaimes,7,76,15349.0,9,False,10.0,22,Alquiler,21,0
IDNGG4113,Benjamín Huerta Urías,2,97,31897.0,8,False,1.0,23,Alquiler,17,0
IDKHE3836,Zacarías Regalado,5,99,27625.0,9,False,3.0,26,Alquiler,25,0
IDDVY9560,Dr. Estela Cedillo,6,72,,10,False,2.0,17,Alquiler,8,0
IDVBO2881,Renato Vázquez Cervantes,6,96,34056.0,1,False,1.0,26,Propia,21,0
IDAQZ9719,Itzel Godoy,5,65,29871.0,10,False,1.0,22,Alquiler,19,0
IDYIH0761,Lic. Arcelia León,10,80,,3,True,1.0,17,Propia,29,0
IDRPH8858,José Luis Bañuelos,7,95,25888.0,9,False,1.0,27,Alquiler,14,0
IDVRO4681,Ing. María José Fuentes,10,66,26955.0,3,True,3.0,22,Alquiler,9,0
IDFVC2650,Eloy José Eduardo Corral,8,95,21846.0,10,False,6.0,22,Alquiler,12,0
IDYYY0948,Mtro. Héctor Serrato,7,84,15022.0,10,False,1.0,20,Alquiler,13,0
IDGVM2660,Esmeralda Franco,5,70,27763.0,8,False,9.0,17,Alquiler,23,0
IDZOD2377,Socorro Óscar Galindo,1,73,8300.0,5,False,,23,Alquiler,28,1
IDMVM8752,Mtro. Gabriel Ayala,5,88,23043.0,10,True,,21,Propia,27,0
IDPBJ9164,Lourdes Quiñónez Toledo,10,69,17030.0,10,False,7.0,20,Alquiler,8,0
IDKCH5588,Evelio Romo Arriaga,2,64,13293.0,4,True,8.0,33,Propia,3,1
IDSDB8355,Leonor Montaño,5,67,8300.0,6,False,3.0,23,Propia,22,0
IDBWS4079,Gabriela Padilla Lozano,5,64,19517.0,8,False,9.0,17,Alquiler,28,1
IDCEU6834,Rodolfo Samaniego,2,83,27799.0,10,False,8.0,22,Alquiler,15,0
IDTRS2589,Mtro. Sandra Montoya,5,99,35286.0,7,False,1.0,20,Alquiler,20,0
IDDQK4468,Germán Carlota Montes,4,85,14089.0,4,True,5.0,25,Propia,29,0
IDNJQ6310,Ing. Marisol Ontiveros,1,65,9834.0,10,False,2.0,21,Propia,19,0
IDEYN4463,Mtro. Débora Venegas,3,75,27200.0,4,False,1.0,17,Propia,4,1
IDODD0652,Mauro Jonás Barraza Castañeda,1,95,,10,False,,29,Propia,2,1
IDAIH3191,Catalina Natalia Lugo,5,71,33649.0,7,False,1.0,29,Alquiler,5,0
IDBGF8431,Ignacio Jos Parra Henríquez,4,70,20025.0,6,False,1.0,25,Propia,24,0
IDSYH9286,Julia René Sáenz Hurtado,7,62,27116.0,5,False,3.0,17,Propia,21,0
IDRYC5267,Marcela Saavedra Lira,5,96,23302.0,6,False,1.0,24,Propia,2,0
IDZQQ9299,Nicolás Galván,10,65,17398.0,5,False,10.0,18,Propia,7,0
IDSOF5654,Mtro. Julio César Niño,4,78,9507.0,8,False,4.0,24,Alquiler,24,0
IDIWA9147,Cristina Elena Acosta,2,77,18442.0,2,False,4.0,17,Alquiler,11,0
IDXUY0266,Ing. Nicolás Casas,4,75,19875.0,1,True,1.0,27,Alquiler,12,1
IDSAO1000,Eugenio Palomino,2,82,26503.0,10,False,11.0,21,Alquiler,4,1
IDQRC7599,Vicente José María Valdivia Almanza,8,96,,8,False,1.0,17,Alquiler,3,0
IDDBE2526,Lorena Rosalia Rojas,3,68,15242.0,5,False,8.0,19,Propia,8,0
IDUYL7791,Ing. Pamela de la Garza,9,62,26194.0,10,False,5.0,19,Propia,26,0
IDAKL0704,Helena Gregorio Gómez,4,67,30207.0,9,False,3.0,23,Propia,18,0
IDVNG4498,Dr. Jacinto Zúñiga,6,97,28655.0,4,False,6.0,23,Propia,23,0
IDWZO7638,Augusto Francisco Javier Gollum,10,63,27591.0,10,False,1.0,17,Propia,26,0
IDYSW5632,Mtro. Sergio Sepúlveda,5,71,23571.0,3,False,1.0,17,Alquiler,24,0
IDFXY6737,Josefina Nayeli Arevalo Jimínez,10,90,27445.0,10,False,2.0,29,Propia,5,0
IDNJP8114,Zeferino Pichardo Roldán,1,84,16022.0,7,False,1.0,24,Alquiler,16,0
IDRIT8926,Ariadna Marco Antonio Mendoza Osorio,9,75,28953.0,6,False,1.0,21,Alquiler,23,0
IDXKE5913,Víctor Cristal Zapata,1,73,19272.0,10,False,1.0,20,Alquiler,12,0
IDPXR1378,Yolanda Benavídez,8,72,31864.0,9,True,3.0,17,Propia,9,0
IDKFO3022,Camilo Almaraz,9,100,11734.0,5,True,3.0,23,Propia,29,0
IDOCX6022,Vicente Héctor Granado,9,66,12493.0,6,False,5.0,22,Propia,8,0
IDYHS2851,Luis Miguel Natividad Feliciano,1,71,18412.0,2,False,,17,Alquiler,5,0
IDWMT4996,Leonor Aurora Posada,2,96,20469.0,6,False,6.0,18,Alquiler,20,0
IDFDT2975,Israel Segura Zamudio,1,63,12805.0,8,False,20.0,26,Propia,19,1
IDFMO0633,Dr. Luz Cepeda,10,61,22661.0,4,False,1.0,24,Alquiler,15,0
IDTRJ9692,Perla Micaela Beltrán,2,94,8300.0,10,True,5.0,18,Alquiler,22,1
IDLXK1554,Cristian Ybarra Pérez,10,62,21485.0,7,True,5.0,28,Alquiler,20,0
IDLXF5451,Santiago Perla Palomino,8,63,9996.0,10,False,1.0,18,Propia,11,0
IDVIZ4628,Sr(a). Leonor Padilla,5,97,26434.0,1,False,,20,Alquiler,20,0
IDNIY1489,Lic. María del Carmen Linares,7,71,18907.0,5,False,4.0,22,Propia,13,0
IDRHH4782,Liliana Fierro,2,78,36099.0,10,False,3.0,17,Propia,23,0
IDHXI1243,Ing. Emiliano Serrato,8,69,,10,False,1.0,24,Alquiler,30,0
IDQZF9085,Elsa Sotelo Corrales,6,60,11580.0,10,False,6.0,23,Alquiler,26,0
IDXZQ3410,Ramón Ávila Gonzales,8,76,15433.0,8,False,,17,Alquiler,13,0
IDFMU7372,Abril Cecilia Carreón,1,75,19296.0,8,True,5.0,24,Propia,21,0
IDZYQ7098,Mtro. Manuel Sáenz,1,68,,3,False,,17,Propia,17,0
IDULY7972,Clemente Antonio Valencia Mojica,7,68,,10,True,,21,Alquiler,29,0
IDGXB5931,Dr. Leonel Jaramillo,8,68,22137.0,10,False,6.0,18,Alquiler,21,0
IDHXW1048,Luis Manuel Modesto Pelayo,3,71,,10,False,3.0,17,Propia,29,0
IDYGD5307,Dr. Perla Brito,5,100,11756.0,7,False,1.0,27,Alquiler,16,0
IDHMO9141,Marcela Becerra,1,74,24455.0,5,False,1.0,22,Propia,22,0
IDPSO6828,Agustín Hernán Reyes,7,61,17299.0,4,False,7.0,17,Alquiler,17,1
IDVKE4555,Isaac Angulo Pelayo,5,70,,5,True,1.0,17,Alquiler,19,0
IDELJ8897,Elvira Pascual Pabón,8,70,8620.0,10,True,1.0,28,Alquiler,22,0
IDGAJ3725,Mtro. Miriam Cordero,8,67,30542.0,10,False,1.0,22,Propia,14,0
IDZJY1377,Olivia Natividad Quiroz Guerra,9,91,25697.0,10,False,9.0,26,Alquiler,23,0
IDPJC2242,Marisela Segovia,7,65,31184.0,6,False,,18,Alquiler,7,0
IDZXM0613,Rosa Emiliano de la Rosa,1,79,23815.0,2,False,5.0,20,Propia,23,0
IDDUW8436,Octavio Francisca Hernández,3,98,,9,False,1.0,32,Propia,9,0
IDWRU6984,Ramón Ocampo Villalpando,8,94,8300.0,3,False,,17,Propia,2,1
IDQZQ1393,Francisco Javier Flores,3,67,22093.0,9,False,3.0,18,Propia,19,0
IDZYG1570,Sr(a). José Emilio Garibay,8,93,16426.0,10,True,1.0,26,Propia,23,0
IDJOM6259,Nelly Paola Pantoja Mireles,1,78,12095.0,10,False,1.0,31,Propia,6,0
IDSMS9176,Rosario Meraz Perea,5,66,30916.0,8,True,,24,Propia,30,1
IDLEZ4843,Nelly Treviño Batista,4,90,16260.0,4,False,,19,Propia,1,1
IDCOJ4879,David Matías Gaona,5,77,24620.0,9,True,2.0,22,Alquiler,26,0
IDMGW2355,Josefina Vega Castellanos,8,99,28265.0,7,False,8.0,21,Alquiler,7,0
IDNND5952,Estefanía José Eduardo Valle,10,73,37872.0,2,False,1.0,25,Alquiler,16,0
IDRUA1935,Sr(a). Aldonza Ramos,4,98,13304.0,9,False,3.0,20,Alquiler,2,0
IDSZG4485,Wilfrido de la Garza,4,95,8300.0,4,True,1.0,23,Propia,4,1
IDYLV0877,José Luis Lara Terrazas,3,76,10242.0,9,False,1.0,18,Propia,23,0
IDNUL3307,Camila Ramón Botello,7,96,12791.0,8,False,12.0,27,Propia,20,0
IDKTP0278,Dr. Adalberto Olmos,3,68,,10,False,10.0,23,Propia,22,0
IDNZY2491,Mtro. Camilo Noriega,3,79,22995.0,10,True,7.0,21,Propia,14,0
IDTZG5877,Caridad Mario Rendón Vázquez,10,87,17152.0,10,False,,27,Alquiler,29,0
IDRUM1349,Zoé Abrego Gastélum,5,79,23671.0,8,False,2.0,17,Alquiler,11,0
IDBQZ1175,Ing. José Emilio Castellanos,5,100,,8,False,,21,Propia,9,0
IDFQS1598,Gerónimo Adela Zepeda,6,95,15601.0,10,False,1.0,20,Alquiler,5,0
IDKHA4874,Ariadna Regalado,8,86,17149.0,9,False,4.0,17,Propia,3,0
IDHUT7326,Amalia Varela Medrano,10,67,22015.0,9,False,4.0,30,Propia,22,0
IDTEU8532,Reynaldo Hernandes Aguilera,6,91,34529.0,10,True,9.0,24,Alquiler,20,0
IDJWA4454,Dr. Teresa Bueno,1,60,18886.0,6,False,2.0,17,Alquiler,25,1
IDRQC6193,Jorge Medina Maldonado,8,76,31173.0,8,False,1.0,19,Propia,2,0
IDJSB8389,Noemí Aida Menchaca,8,68,9264.0,1,False,3.0,17,Alquiler,10,1
IDTRA9006,Ing. Salvador Palomo,9,79,8300.0,8,True,,19,Propia,21,0
IDKAP9980,Patricia Raya,9,91,26854.0,2,False,18.0,20,Propia,29,1
IDXRC4033,Helena Luis Manuel Sierra Ornelas,2,61,12364.0,5,False,6.0,24,Alquiler,25,1
IDJCC5203,Dr. Elisa Córdova,2,91,,10,False,5.0,17,Propia,10,0
IDUGR5544,Raquel Gastélum,3,68,22351.0,9,False,,18,Propia,7,0
IDVQY0699,Ramiro Garibay,1,89,23691.0,8,False,3.0,17,Alquiler,15,0
IDCTK8402,Asunción Lemus Armendáriz,4,79,,10,False,1.0,17,Propia,5,0
IDWER6644,Aldo Bétancourt Loera,4,97,21368.0,10,False,,18,Propia,8,0
IDEER2664,Dulce Georgina Olivera,9,60,8300.0,10,False,,17,Alquiler,18,0
IDLKK8262,Aurelio Holguín Briones,9,64,15997.0,10,True,1.0,27,Alquiler,20,0
IDBGV1518,Modesto Limón,9,94,,7,False,9.0,22,Alquiler,29,0
IDESO3948,Elvia Miriam Prieto,10,95,8313.0,10,False,1.0,17,Propia,6,0
IDNAL3047,Josefina Abreu,7,60,18202.0,3,False,1.0,24,Propia,23,1
IDHNB4287,Héctor Calvillo Duarte,2,73,,8,False,9.0,24,Alquiler,11,0
IDQPP7788,Federico Lucero,10,68,,4,False,,26,Alquiler,8,0
IDHLJ0348,Aida Martínez,5,89,16971.0,10,False,5.0,21,Propia,29,0
IDYCE2050,Ing. Gerardo Valencia,4,83,,10,False,1.0,19,Alquiler,4,1
IDQTJ2424,Felix del Río García,8,63,,5,False,1.0,17,Propia,25,0
IDDNQ0960,Maximiliano Abigail Bustos,2,73,22125.0,9,False,,26,Propia,7,0
IDPIO3421,Miguel Guillermo Rosales,6,84,15870.0,10,True,6.0,19,Alquiler,2,0
IDHZW1741,Vanesa Sepúlveda Bernal,5,63,,10,False,13.0,21,Propia,15,0
IDPDQ7274,Irene Heredia Hidalgo,2,84,16443.0,10,False,1.0,20,Alquiler,30,0
IDCEU3064,Guillermina Chacón López,10,69,27210.0,7,False,1.0,17,Propia,9,0
